_id,Clave,Producto,_idCategoria,_idMarca,Precio1,Precio2,No_parte,Descripcion,Modelo,Anios,RefaccionNueva,RefaccionOferta,color,Estatus,Alto,Largo,Ancho,Peso,id_proveedor
3146,2263,Carbon Chevy Boch Juego,5,3,28,0,9 001 049 052,Carbon Chevy Boch Juego,5,6,0,0,#aa0009,1,5,5,5,0.1,41
3147,6362,Pija Cantonera Chevy (Larga),4,3,8,0,324 L      CALI,Pija Cantonera Chevy (Larga),5,6,0,0,#aa0009,1,3,3,3,0.1,0
3148,10068,Manguera Vacio Chevy Larga,2,3,32,0,588-L,Manguera Vacio Chevy Larga,5,6,0,0,#aa0009,1,15,10,2,0.1,0
3149,10069,Manguera Vacio Chevy Corta,2,3,29,0,588-C,Manguera Vacio Chevy Corta,5,6,0,0,#aa0009,1,15,10,2,0.1,0
3150,5820,Rejilla Facia Chevy C3 Delantera Derecha Sin Hoyo,4,3,169.99,0,CBGC0601,Rejilla Facia Chevy C3 Delantera Derecha Sin Hoyo,5,6,0,0,#aa0009,1,40,10,10,0.2,0
3151,5852,Rejilla Facia Chevy C3 Delantera Izquierda Sin Hoyo,4,3,169.99,0,CBGC0602,Rejilla Facia Chevy C3 Delantera Izquierda Sin Hoyo,5,6,0,0,#aa0009,1,40,10,10,0.2,0
3152,14064,Parrilla Chevy 01-03,4,3,189.7,0,CPGC0120,Parrilla Chevy 01-03 Marca Diforza,5,6,0,0,#aa0009,1,0,0,0,0,0
3153,6237,Parrilla Chevy C3 Inferior,4,3,489.99,0,CPGC0610,Parrilla Chevy C3 Inferior,5,6,0,0,#aa0009,1,73,22,11,0.55,0
3154,5430,Manguera Agua Radiador Superior Combi 1800,2,2,91,0,521023,Manguera Agua Radiador Superior Combi 1800 Marca Tepeyac,48,53,0,0,#aa0009,1,10,5,50,0.3,0
3155,3127,Deposito Anticongelante Combi Superior,2,2,121.99,0,025 121 403B,Deposito Anticongelante Combi Superior Generico,48,53,0,0,#aa0009,1,0,0,0,0,4
3156,10642,Buje Cortador Aceite Flecha Piloto Combi,2,2,69.02,0,BAA 301 200,Buje Cortador Aceite Flecha Piloto Combi Generic,48,53,0,0,#aa0009,1,10,5,5,0.1,4
3157,526,Aumento Bujia Combi,2,2,16.76,0,ABS01,Aumento Bujia Combi,48,53,0,0,#aa0009,1,10,5,5,0.1,4
3158,7091,Reten RuedaTrasera Combi,3,2,18,0,211 501 317,Reten RuedaTrasera Combi Marca EGP,48,53,0,0,#aa0009,1,10,10,5,0.1,0
3159,2860,Contra Puerta Combi Derecha,4,2,39.99,0,211 837 036,Contra Puerta Combi Derecha,48,53,0,0,#aa0009,1,,,,,4
3160,2861,Contra Puerta Combi Izquierda,4,2,39.99,0,211 837 295 D,Contra Puerta Combi Izquierda,48,53,0,0,#aa0009,1,,,,,4
3161,5709,Maroma Acelerador Combi 1800,2,2,23,0,BAC 721 509,Maroma Acelerador Combi 1800,48,53,0,0,#aa0009,1,15,10,5,0.1,0
3162,3467,Engrane Elevador Combi Bolsita,8,2,47,0,N/A,Engrane Elevador Combi Bolsita,48,53,0,0,#aa0009,1,10,10,5,0.1,4
3163,12217,Porta Platino Combi 1600 Tipo Bosch,5,2,174,0,BAA905227,Porta Platino Combi 1600 Tipo Bosch,48,53,0,0,#aa0009,1,15,10,5,0.1,0
3164,2197,Tolva Banda Dentada Corsa,2,3,348.99,0,93388682,Tolva Banda Dentada Corsa Marca Top Engine,16,70,0,0,#aa0009,1,45,15,10,0.5,0
3165,6240,Parrilla Corsa 03-09,4,3,218.21,0,93319271,Parrilla Corsa 03-09,16,71,0,0,#aa0009,1,0,0,0,0,0
3166,8932,Parrilla Pick up D21 Gris,4,1,395,0,CPTN0200-CPMN,Parrilla Pick up D21 Gris 94-07,30,40,0,0,#aa0009,1,24,98,13,1.2,0
3167,6243,Parrilla Pick up D21 Cromada,4,1,680,0,CPFN0210,Parrilla Pick up D21 Cromada,30,40,0,0,#aa0009,1,31,8,145,1.5,0
3168,5720,Parrilla Pick up D22 Np300 08-15 Negra,4,1,390,0,CPTN0700,Parrilla Pick up D22 Np300 08-15 Negra,31,93,0,0,#aa0009,1,24,98,13,1.2,0
3169,1065,Parrilla Pick up D22 Np300 08-15 Cromada Completa,4,1,720,0,CPTN0720,Parrilla Pick up D22 Np300 08-15 Cromada Completa,31,93,0,0,#aa0009,1,24,98,13,1.2,0
3170,6787,Rejilla Facia Derby central 98-03,4,2,214.29,0,6K5 853 677,Rejilla Facia Derby central 98-03 Marca Bruck,50,55,0,0,#aa0009,1,67,14,5,0.25,0
3171,5993,Moldura Puerta Golf A2 Izquierdo 2 Puertas,4,2,119,0,A 30 MIGU,Moldura Puerta Golf A2 Izquierdo 2 Puertas,52,57,0,0,#aa0009,1,0,0,0,0,0
3172,8258,Tolva Motor Golf A4 Lateral Izquierda Inferior,2,2,95,0,1J0 825 245 J,Tolva Motor Golf A4 Lateral Izquierda Inferior,69,66,0,0,#aa0009,1,70,30,26,0.5,0
3173,8257,Tolva Motor Golf A4 Lateral Derecha Inferior,2,2,92.99,0,1J0 825 250 AC,Tolva Motor Golf A4 Lateral Derecha Inferior,69,66,0,0,#aa0009,1,70,30,26,0.5,0
3174,6247,Parrilla Golf A2 87-92,4,2,435,0,WHO7-02-005B,Parrilla Golf A2 87-92,52,57,0,0,#aa0009,1,26,7,138,1.05,0
3175,14013,ParrillaJetta A3 96-98 con Moldura,4,2,358.56,0,CPRV0110,ParrillaJetta A3 96-98 con Moldura,54,16,0,0,#aa0009,1,20,12,153,0.7,0
3176,8258,Tolva Motor Jetta A4 Lateral Izquierda Inferior,2,2,95,0,1J0 825 245 J,Tolva Motor Jetta A4 Lateral Izquierda Inferior Marca Bruck,55,17,0,0,#aa0009,1,70,30,26,0.5,0
3177,8257,Tolva Motor Jetta A4 Lateral Derecha Inferior,2,2,92.99,0,1J0 825 250 AC,Tolva Motor Jetta A4 Lateral Derecha Inferior,55,17,0,0,#aa0009,1,70,30,26,0.5,0
3178,6798,Rejilla Facia Jetta A4 Central,4,2,80,0,1J5 853 677C,Rejilla Facia Jetta A4 Central Marca Bruck,55,17,0,0,#aa0009,1,59,6,12,0.2,0
3179,8955,Rejilla Central Jetta Clasico,4,2,294.99,0,1JM 853 677,Rejilla Central Jetta Clasico,56,18,0,0,#aa0009,1,70,15,5,0.25,0
3180,12198,Rejilla Facia Jetta  Bicentenario con Hoyo Derecha,4,2,83.39,0,CBNV0193,Rejilla Facia Jetta  Bicentenario con Hoyo Derecha,57,19,0,0,#aa0009,1,6,17,7,0.2,0
3181,12185,Rejilla Facia Jetta  Bicentenario con Hoyo Izquierda,4,2,39.99,0,CBNV0192,Rejilla Facia Jetta  Bicentenario con Hoyo Izquierda,57,19,0,0,#aa0009,1,56,17,7,0.2,0
3182,12198,Parrilla pick up NP300 Cromada con Negro,4,1,83.39,0,CPTN0710,Parrilla pick up NP300 Cromada con Negro,28,41,0,0,#aa0009,1,24,98,13,1.2,0
3183,6801,Rejilla Facia Central Pointer 00-05 Sedan,4,2,125,0,377 807 715,Rejilla Facia Central Pointer 00-05 Sedan,61,62,0,0,#aa0009,1,55,13,5,0.2,0
3184,12609,Tapa Punterias Sentra 01-06 2.5Litros,2,1,1889.99,0,Z3-132643Z001,Tapa Punterias Sentra 01-06 2.5Litros Original,34,46,0,0,#aa0009,1,54,25,18,1.6,0
3185,14012,Parrilla Sentra 04-06 Negra,4,1,619.99,0,CPYN1300,Parrilla Sentra 04-06 Negra,34,46,0,0,#aa0009,1,95,35,15,1.1,0
3186,12391,Parrilla Sentra 96-97 Negra,4,1,229,0,8012247,Parrilla Sentra 96-97 Negra,34,45,0,0,#aa0009,1,70,18,15,0.6,0
3187,3443,Motoventilador Sentra 07-12 Auxiliar Solo Trompo,2,1,479.99,0,21486-4Z710,Motoventilador Sentra 07-12 Auxiliar Solo Trompo Marca Herta,34,47,0,0,#aa0009,1,15,15,15,0.8,0
3188,3444,Motoventilador Sentra 07-12 Principal Solo Motor,2,1,388.99,0,51486-4Z700,Motoventilador Sentra 07-12 Principal Solo MotorMarca Herta,34,47,0,0,#aa0009,1,0,0,0,0,0
3189,5603,Motoventilador Sentra 07-12 Principal Solo Motor,2,1,386.99,0,21486-4Z700,Motoventilador Sentra 07-12 Principal Solo Motor Marca Herta,34,47,0,0,#aa0009,1,11.5,11.5,11.5,0.75,0
3190,6100,Motoventilador Pointer Sin Aire solo Motor,2,2,562.69,0,377 959 455H HQ,Motoventilador Pointer Sin Aire solo Motor Marca Best Coling,61,62,0,0,#aa0009,1,15.5,15.5,13,1.6,0
3191,64,Motoventilador Tiida Solo Trompo,2,1,468.99,0,21448-7EWG0B,Motoventilador Tiida Solo Trompo Marca Bruck,35,49,0,0,#aa0009,1,0,0,0,0,0
3192,12782,Junta Multiple Admision Tsuru II Original,2,1,44.02,0,W2-14035B07R0,Junta Multiple Admision Tsuru II 8 Valvulas Original,83,103,0,0,#aa0009,1,0,0,0,0,0
3193,4604,Motoventilador Tsuru II Solo Trompo,2,1,385,0,21487-84A00,Motoventilador Tsuru II Solo Trompo Marca Best Cooling,83,103,0,0,#aa0009,1,15.5,15.5,11,1.35,0
3194,6229,Parrilla Tsuru III 05- Negra,4,1,130,0,CPGN0170,Parrilla Tsuru III 05- Negra Marca Goog Go,83,105,0,0,#aa0009,1,75,16,10,0.75,0
3195,10988,Motoventilador Tsuru III Auxiliar,2,1,702.93,0,MMNN0150,Motoventilador Tsuru III Auxiliar Completo Marca Izaka,83,105,0,0,#aa0009,1,49,38,12,2.25,0
3196,3489,Espejo Tsuru III Manual Izquierdo,4,1,131.99,0,300074,Espejo Tsuru III Manual Izquierdo Marca DIforza,83,105,0,0,#aa0009,1,0,0,0,0,0
3197,3488,Espejo Tsuru III Manual Negro Derecho,4,1,131.99,0,AENN0101,Espejo Tsuru III Manual Negro Derecho Marca Diforza,83,102,0,0,#aa0009,1,0,0,0,0,0
3198,7750,Rejilla Facia Central Vento Filo Cromado,4,2,639.99,0,CPNV0701,Rejilla Facia Central Vento Filo Cromado,65,69,0,0,#aa0009,1,70,18,10,0.75,0
3199,2779,Cofre Vocho Sin Rejilla,4,2,3199.99,0,113 823 031,Cofre Vocho Sin Rejilla Marca Depo,64,68,0,0,#aa0009,1,130,120,50,10.25,78
3200,8237,Tolva Delantera Vocho con Silla Completa,4,2,1280,0,N/a,Tolva Delantera Vocho con Silla Completa,64,68,0,0,#aa0009,1,90,80,40,7.8,0
3201,6462,Plancha Piso Vocho Izquierda Modelo Nuevo sin Torre,4,2,1115,0,PLA ROM IZ,Plancha Piso Vocho Izquierda Modelo Nuevo sin Torre,64,68,0,0,#aa0009,1,177,57,25,3.35,0
3202,6461,Plancha Piso Vocho Derecha Modelo Nuevo sin Torre,4,2,1115,0,PLA ROM DE,Plancha Piso Vocho Derecha Modelo Nuevo sin Torre,64,68,0,0,#aa0009,1,177,57,25,3.35,0
3203,7915,Tapa Motor Vocho Modelo nuevo 4 Rejillas,4,2,1450,0,BAA 127 025,Tapa Motor Vocho Modelo nuevo 4 Rejillas,64,68,0,0,#aa0009,1,110,70,40,4.25,0
3204,10515,Pastilla Encendido Electronico Vocho,5,2,153,0,191 905 351 B,Pastilla Encendido Electronico VochoMarca Bruck,64,68,0,0,#aa0009,1,10,10,4,0.2,0
3205,9646,Amortiguador Tsuru III Trasero Izquierdo,3,1,395,0,SANN006L,Amortiguador Tsuru III Trasero Izquierdo Marca Yokomitsu 1 Año de Garantia,83,105,0,0,#aa0009,1,16,16,45,3.75,10
3206,9647,Amortiguador Tsuru III Trasero Derecho,3,1,399,0,SANN006R,Amortiguador Tsuru III Trasero Derecho Marca Yokomitsu 1 Año de Garantia,83,105,0,0,#aa0009,1,16,16,45,3.75,10
3207,5718,Maza Tsuru III Trasera,3,1,304.99,0,BMNN0150,Maza Trasera Tsuru III Diforza,83,105,0,0,#aa0009,1,0,0,0,0,0
3208,2177,Kit de Reparacion de Distribuidor Tsuru III,2,1,96,0,N/A,"Kit de Reparacion de Distribuidor Tsuru III (Liga, Balero y Reten) Original de agencia",83,105,0,0,#aa0009,1,10,10,2,0.1,0
3209,14144,Bomba Agua Tsuru III 8 Valvulas,2,1,184.54,0,2101050A28,Bomba Agua Tsuru III 8 Valvulas Marca Euro España,83,104,0,0,#aa0009,1,12,12,11,1,6
3210,11440,Nudo Columna Direccion Estandar Tsuru III,2,1,125,0,48080-50A10,Nudo Columna Direccion Estandar Tsuru III Marca Euro España,83,105,0,0,#aa0009,1,10,5,5,0.4,0
3211,14114,Bomba Agua Tsuru II,2,1,245,0,2101050A28,Bomba Agua Tsuru II Marca Euro España,83,103,0,0,#aa0009,1,12,12,11,1,6
3212,826,Nudo Columna Direccion Sentra 01-06,2,1,404.02,0,DLNN1300,Nudo Columna Direccion Sentra 01-06 Marca Yokomitsu,34,46,0,0,#aa0009,1,37,5,5,0.95,0
3213,8927,Faro Auxiliar Sentra 07-09 Kit,4,1,933.99,0,FXNN1400,Faro Auxiliar Sentra 07-09 Kit Completo para Instalacion,34,47,0,0,#aa0009,1,20,15,32,1.1,0
3214,3119,Faro Auxiliar Sentra 10-12 Kit,4,1,1062,0,FXNN1410,Faro Auxiliar Sentra 10-12 Kit,34,47,0,0,#aa0009,1,20,15,25,1,0
3215,14067,Bomba Gasolina March Completa,5,1,1409.8,0,EGNN0910,Bomba Gasolina March Completa Marca Diforza,27,34,0,0,#aa0009,1,32,18,20,1.15,18
3216,14067,Bomba Gasolina Versa 17-19 Completa,5,1,1409.8,0,EGNN0910,Bomba Gasolina Versa 17-19 Completa Marca Diforza,37,51,0,0,#aa0009,1,32,18,20,1.15,18
3217,1556,Buje Bayoneta Jetta A3 2 Litros,2,2,24.99,0,06A 103 663 C,Buje Bayoneta Jetta A3 2 Litros Marca Bruck,54,16,0,0,#aa0009,1,13,10,3,0.1,1
3218,1556,Buje Bayoneta Jetta A4,2,2,24.99,0,06A 103 663 C,Buje Bayoneta Jetta A4 Marca Bruck,55,16,0,0,#aa0009,1,13,10,3,0.1,1
3219,1556,Buje Bayoneta Golf A3 2 Litros,2,2,24.99,0,06A 103 663 C,Buje Bayoneta Golf A3 2 Litros Marca Bruck,68,65,0,0,#aa0009,1,13,10,3,0.1,1
3220,1556,Buje Bayoneta Golf A4,2,2,24.99,0,06A 103 663 C,Buje Bayoneta Golf A4 Marca Bruck,69,66,0,0,#aa0009,1,13,10,3,0.1,1
3221,6778,Rejilla Combi 1800 Superior,4,2,183.99,0,211 853 308,Rejilla Combi 1800 Superior,48,53,0,0,#aa0009,1,0,0,0,0,0
3222,6780,Rejilla Facia Bora Central,4,2,246.99,0,1K0 853 677 C,Rejilla Facia Bora Central,4,5,0,0,#aa0009,1,63,20,7,0.5,0
3223,10270,Rejilla Facia Bora Sport Central,4,2,332.42,0,1K0 853 677 B,Rejilla Facia Bora Sport Central Marca Bruck,4,5,0,0,#aa0009,1,65,20,10,0.35,0
3224,6048,Motoventilador Chevy Sin Aire con Tolva,5,3,690,0,MMNC0102,Motoventilador Chevy Sin Aire con Tolva Marca Isaka,5,6,0,0,#aa0009,1,0,0,0,0,0
3225,6046,Motoventilador Chevy con Aire Con Aspas,5,3,614.99,0,93284288,Motoventilador Chevy con Aire Con Aspas Marca Best Cooling,5,6,0,0,#aa0009,1,35,35,7,2.3,0
3226,6045,Motoventilador Chevy Con aire Con Tolva,5,3,942,0,MMNC0152,Motoventilador Chevy Con aire Con TolvaMarca Isaka,5,6,0,0,#aa0009,1,55.501,34.5,14,3.05,0
3227,10686,Motoventilador Corsa Con Aire Con Tolva,5,3,1691,0,MMNC0252,Motoventilador Corsa Con Aire Con TolvaMarca Isaka,16,71,0,0,#aa0009,1,0,0,0,0,0
3228,625,Motoventilador Corsa Sin Aire,5,3,719,0,93382150,Motoventilador Corsa Sin Aire Marca Bruck,16,70,0,0,#aa0009,1,0,0,0,0,0
3229,10718,Motoventilador Chevy Con Aire Con Tolva,5,3,1058.99,0,93294288,Motoventilador Chevy Con Aire Con TolvaMarca Herta,5,6,0,0,#aa0009,1,55,35,15.5,2.9,0
3230,9072,Motoventilador Derby 99-05 Auxiliar,5,2,869,0,6K0 959 455 B,Motoventilador Derby 99-05 Auxiliar Marca Berg,50,55,0,0,#aa0009,1,0,0,0,0,0
3231,6408,Motoventilador March Completo,5,1,1395,0,MMNN0901,Motoventilador March Completo Marca Isaka,27,34,0,0,#aa0009,1,0,0,0,0,0
3232,6408,Motoventilador Versa Completo,5,1,1395,0,MMNN0901,Motoventilador Versa Completo Marca isaka,37,51,0,0,#aa0009,1,0,0,0,0,0
3233,12087,Motoventilador Bora Principal,5,2,1545,0,1K0 959 455D OR,Motoventilador Bora Principal Marca Herta,4,5,0,0,#aa0009,1,0,0,0,0,0
3234,77,Defensa Trasera Pick up Np300,4,1,1749.99,0,CDNN0702,Defensa Trasera Pick up Np300 Marca Isaka,28,41,0,0,#aa0009,1,0,0,0,0,35
3235,77,Defensa Trasera Pick up D22,4,1,1749.99,0,CDNN0702,Defensa Trasera Pick up D22 Isaka,31,93,0,0,#aa0009,1,0,0,0,0,35
3236,77,Defensa Trasera Pick up D21,4,1,1749.99,0,CDNN0702,Defensa Trasera Pick up D21 Marca Isaka,30,40,0,0,#aa0009,1,0,0,0,0,35
3237,629,Balatas Golf A3 Delanteras Disco Ventilado,7,2,172,0,357 698 151AEG,Balatas Golf A3 Delanteras Disco Ventilado Marca FP,68,65,0,0,#aa0009,1,8,15,8,1.2,38
3238,10991,Manija Puerta Chevy Exterior Trasera,8,3,33,0,MANIJA PUERTA CHEVY EXT TRAS,Manija Puerta Chevy Exterior Trasera,5,6,0,0,#aa0009,1,16.5,11.5,4,0.2,0
3239,10071,Manija elevador Platina,8,1,32,0,589,Manija elevador Platina,33,44,0,0,#aa0009,1,0,0,0,0,0
3240,12244,Manija Elevador Spark,8,3,85,0,HMRC0800 SEV,Manija Elevador Spark,20,75,0,0,#aa0009,1,0,0,0,0,0
3241,12244,Manija Elevador Matiz,8,3,85,0,HMRC0800 SEV|,Manija Elevador Matiz,18,73,0,0,#aa0009,1,0,0,0,0,0
3242,5628,Manija Puerta Chevy Interior Trasera Derecha,8,3,34.99,0,90431364,Manija Puerta Chevy Interior Trasera Derecha,5,6,0,0,#aa0009,1,14,10,5,0.05,0
3243,2627,Manija Puerta Chevy Interior Delantera Izquierda,8,3,348.99,0,90363125,Manija Puerta Chevy Interior Delantera Izquierda,5,6,0,0,#aa0009,1,0,0,0,0,0
3244,5626,Manija Puerta Chevy Interior Derecha,8,3,34.99,0,90363126,Manija Puerta Chevy Interior Derecha,5,6,0,0,#aa0009,1,13,9,4,0.05,0
3245,5623,Manija Puerta Chevy Exterior Delantera Izquierda,8,3,33,0,90434959,Manija Puerta Chevy Exterior Delantera Izquierda,5,6,0,0,#aa0009,1,16.5,10,4,0.05,0
3246,5617,Manija Puerta Tsuru III Interior Gris Izquierda,8,1,34.99,0,80670-50Y01,Manija Puerta Tsuru III Interior Gris Izquierda,83,105,0,0,#aa0009,1,0,0,0,0,0
3247,5614,Manija Puerta Tsuru III Exterior Negra,8,1,62,0,80606-50Y00,Manija Puerta Tsuru III Exterior Negra,83,105,0,0,#aa0009,1,0,0,0,0,0
3248,413,Manija Puerta Tsuru III Interior Derecha Negra,8,1,38.99,0,HMRN0111,Manija Puerta Tsuru III Interior Derecha Negra,83,105,0,0,#aa0009,1,0,0,0,0,0
3249,5907,Manija Puerta Atos Delantera Exterior Izquierda,3,6,27,0,050-713-77AA,Manija Puerta Atos Delantera Exterior Izquierda,70,37,0,0,#aa0009,1,0,0,0,0,0
3250,5606,Manija puerta delantera exterior derecha Atos,8,6,54.99,0,050-713-79AA,Manija puerta delantera exterior derecha Atos,70,37,0,0,#aa0009,1,18,10,5,0.15,0
3251,5610,Manija Puerta Atos Trasera Derecha Exterior,8,6,49.99,0,050-714-29AA,Manija Puerta Atos Trasera Derecha Exterior,70,37,0,0,#aa0009,1,0,0,0,0,0
3252,5609,Manija Puerta Atos Interior Izquierda,8,6,38,0,050-713-73AA,Manija Puerta Atos Interior Izquierda,70,37,0,0,#aa0009,1,14,9,4,0.05,0
3253,5622,Manija Puerta Chevy Exterior Delantera Derecha,8,3,29.99,0,90434958,Manija Puerta Chevy Exterior Delantera Derecha,5,6,0,0,#aa0009,0,16.5,10,4,0.05,0
3254,5622,Manija Puerta Chevy Exterior Delantera Derecha,8,6,29.99,0,90434958,Manija Puerta Chevy Exterior Delantera Derecha,70,37,0,0,#aa0009,1,16.5,10,4,0.05,0
3255,5598,Manija Elevador Chevy,8,3,19.63,0,90363123  347,Manija Elevador Chevy,5,6,0,0,#aa0009,1,0,0,0,0,0
3256,5620,Manija Puerta Caribe Trasera Derecha,8,2,61,0,193 839 206,Manija Puerta Caribe Trasera Derecha,47,22,0,0,#aa0009,1,25,17,2,0.15,0
3257,5620,Manija Puerta Caribe Trasera Golf A2,8,2,61,0,193 839 206,Manija Puerta Caribe Trasera Golf A2,52,57,0,0,#aa0009,1,25,17,2,0.15,0
3258,5620,Manija Puerta Caribe Trasera Jetta A2,8,2,61,0,193 839 206,Manija Puerta Caribe Trasera Jetta A2,53,15,0,0,#aa0009,1,25,17,2,0.15,0
3259,3172,Manija Puerta Sentra 01-06 Esterior Trasera Izquierda,4,1,87.85,0,82607-6Z600,Manija Puerta Sentra 01-06 Esterior Trasera Izquierda Marca Safety,34,46,0,0,#aa0009,1,,,,,0
3260,5601,Manija Elevador Golf A3,8,2,28,0,1H0 837 581 B,Manija Elevador Golf A3,68,65,0,0,#aa0009,1,0,0,0,0,0
3261,5601,Manija Elevador Jetta A3,8,2,28,0,1H0 837 581 B,Manija Elevador Jetta A3,54,16,0,0,#aa0009,1,0,0,0,0,0
3262,5591,Manija Cofre Vocho Cromada Modelo Viejo,8,2,138,0,N/A,Manija Cofre Vocho Cromada Modelo Viejo,64,67,0,0,#aa0009,1,14,9,2,0.15,0
3263,5619,Manija Puerta Jetta A2 Delantera Izquierda,8,2,68.75,0,321 837 205,Manija Puerta Jetta A2 Delantera Izquierda,53,15,0,0,#aa0009,1,22,6.5,4,0.15,0
3264,5619,Manija Puerta Golf A2 Delantera Izquierda,8,2,68.75,0,321 837 205,Manija Puerta Golf A2 Delantera Izquierda,52,57,0,0,#aa0009,1,22,6.5,4,0.15,0
3265,5619,Manija Puerta Caribe Delantera Izquierda,8,2,68.75,0,321 837 205,Manija Puerta Caribe Delantera Izquierda,47,22,0,0,#aa0009,1,22,6.5,4,0.15,0
3266,2655,Cilindro Puerta Atos Derecho,8,6,78.99,0,81970-02A00    A,Cilindro Puerta Atos Derecho Marca Nikko,70,37,0,0,#aa0009,1,8,4.5,4,0.1,32
3267,4654,Cilindro Puerta Pick up D21 Juego,8,1,80,0,80600-101G00,Cilindro Puerta Pick up D21 Juego Marca Nikko,30,40,0,0,#aa0009,1,0,0,0,0,32
3268,11442,Guia Cabecera Asiento Vocho,8,2,31.32,0,131 898 939,Guia Cabecera Asiento Vocho,64,68,0,0,#aa0009,1,0,0,0,0,0
3269,5329,Luz Interior Vocho,8,2,168,0,111 947 111 E,Luz Interior Vocho,64,68,0,0,#aa0009,1,0,0,0,0,0
3270,5285,Tsuru III,8,1,184.99,0,HYRN0120,Chapa Cajuela Con Intercalavera Tsuru III,83,105,0,0,#aa0009,0,0,0,0,0,0
3271,7526,Soporte Deposito Anticongelante Tsuru III,2,1,77.99,0,MORN0100,Soporte Deposito Anticongelante Tsuru III,83,105,0,0,#aa0009,1,0,0,0,0,0
3272,2458,Espiga Sentra 07-12,3,1,303,0,DENN1400,Espiga Sentra 07-12 Marca CIB,34,47,0,0,#aa0009,1,21,11,11,2.5,63
3273,9408,Espiga Sentra 96-00,3,1,338.99,0,CV-241,Espiga Sentra 96-00 Marca NSB,34,45,0,0,#aa0009,1,21,11,11,2.5,42
3274,9408,Espiga Sentra 01-06,3,1,338.99,0,CV-241,Espiga Sentra 01-06 Marca NSB,34,46,0,0,#aa0009,1,21,11,11,2.5,42
3275,3634,Espiga Atos 05-11,3,6,250,0,DENK0110,Espiga Atos 05-11 Marca CIB,70,37,0,0,#aa0009,1,21,11,11,1.75,63
3276,4149,Espiga Tsuru III 91-95 Americano,3,1,309.99,0,DENN0130,Espiga Tsuru III 91-95 Americano Marca CIB,83,105,0,0,#aa0009,1,21,11,11,2.35,63
3277,3642,Espiga Tsuru III 92-00,3,1,267.99,0,DENN0100,Espiga Tsuru III 92-00 Marca CIB,83,104,0,0,#aa0009,1,21,11,11,2.35,63
3278,3638,Espiga Tsuru III 01-03,3,1,312,0,DENN0110,Espiga Tsuru III 01-03 Marca CIB,83,105,0,0,#aa0009,1,21,11,11,2.2,63
3279,10965,Espiga Bora 05-12,3,2,387.99,0,DENV2308,Espiga Bora 05-12 Marca CIB,4,5,0,0,#aa0009,1,21,11,11,2.6,63
3280,9495,Espiga Corsa Con Sensor,3,3,299,0,DENC0200,Espiga Corsa Con Sensor Marca CIB,16,71,0,0,#aa0009,1,21,11,11,1.85,63
3281,9495,Espiga Tornado 02-08 Con Sensor,3,3,299,0,DENC0200,Espiga Tornado 02-08 Con Sensor Marca CIB,21,76,0,0,#aa0009,1,21,11,11,1.85,63
3282,13368,Junta Homocinetica Tsuru II,3,1,420,0,39710-X08G0,Junta Homocinetica Tsuru II Marca NSB,83,103,0,0,#aa0009,1,21,11,11,2.65,0
3283,12058,Espiga Gol,3,2,312,0,DENV0600,Espiga Gol MArca CIB,51,56,0,0,#aa0009,1,21,11,11,2.1,63
3284,11325,Espiga Matiz con ABS,3,3,279,0,DENG010A,Espiga Matiz con ABS Marca CIB,18,73,0,0,#aa0009,1,0,0,0,0,63
3285,11325,Espiga Spark con ABS,3,3,279,0,DENG010A,Espiga Spark con ABS Marca CIB,20,75,0,0,#aa0009,1,21,11,11,1.5,63
3286,11008,Espiga Polo,3,2,323,0,DENV1300,Espiga Polo Marca CIB,75,94,0,0,#aa0009,1,21,11,11,2.05,63
3287,11008,Espiga Lupo,3,2,323,0,DENV1300,Espiga Lupo Marca CIB,58,58,0,0,#aa0009,1,21,11,11,2.05,63
3288,11006,Espiga Platina con ABS,3,1,309.99,0,DENN0310,Espiga Platina con ABS Marca CIB,33,44,0,0,#aa0009,1,21,11,11,1.95,63
3289,13434,Porta Carbones Marcha Aveo,5,3,245.82,0,93745759K,Porta Carbones Marcha Aveo Marca Koreastar,15,38,0,0,#aa0009,1,10,10,5,0.1,0
3290,12562,Rejilla Facia Aveo 08-11 con Hoyo Derecha,4,3,63.99,0,96648782,Rejilla Facia Aveo 08-11 con Hoyo Derecha,15,38,0,0,#aa0009,1,33,11,5,0.2,0
3291,12561,Rejilla Facia Aveo 08-11 con Hoyo Izquierda,4,3,63.99,0,96648781,Rejilla Facia Aveo 08-11 con Hoyo Izquierda,15,38,0,0,#aa0009,1,33,11,5,0.2,0
3292,12247,Parrilla Aveo 12-16 Superior Con Filo Cromado,4,3,525,0,CPTC9910,Parrilla Aveo 12-16 Superior Con Filo Cromado,15,38,0,0,#aa0009,1,85,20,20,0.8,0
3293,6597,Espiga Aveo 1.6 sin ABS 07-09,3,3,309.99,0,DENC9900,Espiga Aveo 1.6 sin ABS 07-09 Marca CIB,15,38,0,0,#aa0009,1,21,11,11,1.9,63
3294,2360,Espiga I10 con ABS,3,6,299,0,DENK0800,Espiga I10 con ABS Marca CIB,71,87,0,0,#aa0009,1,,,,,63
3295,4924,Junta Homocinetica Atos 05-10,3,6,299.99,0,DHNK0110,Junta Homocinetica Atos 05-10Marca CIB,70,37,0,0,#aa0009,1,21,11,11,1.5,0
