_id,Clave,Producto,_idCategoria,_idMarca,Precio1,Precio2,No_parte,Descripcion,Modelo,Anios,RefaccionNueva,RefaccionOferta,color,Estatus,Alto,Largo,Ancho,Peso,id_proveedor
6380,3451,Engrane chicote velocidades estandar Golf A2 (Rojo),2,2,29.99,0,171 957 821B,Engrane chicote velocidades estandar Golf A2 (Rojo) marca Safety,52,57,0,0,#aa0009,1,6,2,2,0.1,2
6381,9748,Rótula vástago grueso Golf A2,3,2,72,0,357 407 365SFT,Rótula vástago grueso Golf A2 marca Safety,52,57,0,0,#aa0009,1,9,7,9,0.35,2
6382,15095,Depósito anticongelante (Esfera) Golf A2,2,2,149.69,0,121407A,Depósito anticongelante (Esfera) Golf A2 marca Quezada,52,57,0,0,#aa0009,1,8,26,20,0.45,15
6383,3568,Espejo interior (8 Pulgadas),8,10,95.31,0,COMH-1082,Espejo interior (8 Pulgadas),90,123,0,0,#aa0009,1,8,10,7,0.2,4
6384,10403,Foco H4 3 patas (60 Watts),8,10,38,0,H4P43T-38   #33,Foco H4 3 patas (60 Watts) marca Hella,86,119,0,0,#aa0009,1,5,5,8,0.1,20
6385,3248,Anticongelante verde (Galón 3.78L),8,10,87.99,0,-,Anticongelante verde (Galón 3.78L),76,95,0,0,#aa0009,1,18,31,9,3.8,51
6386,14362,Anticongelante Rosa (Galón 3.78L),8,10,68.99,0,-,Anticongelante Rosa (Galón 3.78L) marca Hadron,76,95,0,0,#aa0009,1,18,31,9,3.8,51
6387,7411,Macheta sin herraje Astra,3,3,56.09,0,171 407 285,Macheta sin herraje Astra marca 77,8,27,0,0,#aa0009,1,11,11,12,0.25,40
6388,15140,Chicote clutch Atos,2,6,138,0,55120-50C00,Chicote clutch Atos marca USD,70,36,0,0,#aa0009,1,45,6,6,0.7,13
6389,2098,Cilindro de rudea derecha Atos,7,6,100,0,58380-02000P,Cilindro de rudea derecha Atos marca FP,70,36,0,0,#aa0009,1,7,5,10,0.25,38
6390,15129,Toma de agua Atos 05-12,2,6,95.76,0,9512,Toma de agua Atos 05-12 marca Quezada,70,37,0,0,#aa0009,1,4,9,8,0.1,15
6391,3658,Guarda polvo palanca velocidades Atos (Vinil),8,6,62,0,540-V,Guarda polvo palanca velocidades Atos (Vinil) Genérico,70,37,0,0,#aa0009,1,23,20,3,0.1,4
6392,11421,Junta punterías Aveo 1.6L,2,3,78.99,0,96353002,Junta punterías Aveo 1.6L marca Bruck,15,38,0,0,#aa0009,1,44,20,10,0.15,1
6393,1787,Válvula relenty Aveo TBI 1.6L (Punta),5,3,162,0,17112031,Válvula relenty Aveo TBI 1.6L (Punta) marca  Bruck,15,38,0,0,#aa0009,1,6,4,7,0.1,1
6394,11582,Guarda polvo palanca velocidades Aveo (Piel),8,3,109.62,0,597-P,Guarda polvo palanca velocidades Aveo (Piel),15,38,0,0,#aa0009,1,23,20,3,0.1,4
6395,13966,Marcha estandar Bora,5,2,1591.99,0,02Z 911 023 J,Marcha estandar Bora marca Bruck,4,5,0,0,#aa0009,1,24,10,17,3.05,1
6396,9994,Junta de cabeza Bora 2.5L,2,2,520,0,HG-VW-102,Junta de cabeza Bora 2.5L  marca EGP,4,5,0,0,#aa0009,1,59,32,1,0.35,61
6397,15138,Chicote clutch Chevy 1.6L,2,3,86.76,0,7168FE,Chicote clutch Chevy 1.6L marca USD,5,6,0,0,#aa0009,1,27,40,4,0.2,13
6398,15137,Chicote velocimetro Chevy 1.6L,2,3,85,0,2873FE,Chicote velocimetro Chevy 1.6L marca USD,5,6,0,0,#aa0009,1,40,20,5,0.2,13
6399,15139,Chicote cofre Chevy,2,3,108.06,0,6682FE,Chicote cofre Chevy marca USD,5,6,0,0,#aa0009,1,40,20,5,0.2,13
6400,1787,Válvula relenty Chevy (Punta),5,3,162,0,17112031,Válvula relenty Chevy (Punta) marca Bruck,5,6,0,0,#aa0009,1,6,4,7,0.1,1
6401,5533,Manguera radiador superior con aire Chevy,2,3,49.99,0,521344,Manguera radiador superior con aire Chevy marca Tepeyac,5,6,0,0,#aa0009,1,21,10,7,0.15,14
6402,5535,Manguera radiador superior sin aire Chevy,2,3,54.99,0,521342,Manguera radiador superior sin aire Chevy marca Tepeyac,5,6,0,0,#aa0009,1,21,4,7,0.2,14
6403,5555,Manguera salida tanque recuperador Chevy,2,3,43,0,521351,Manguera salida tanque recuperador Chevy marca Tepeyac,5,6,0,0,#aa0009,1,21,9,5,0.1,14
6404,5566,Manguera tubo de agua Chevy,2,3,48,0,521356,Manguera tubo de agua Chevy marca Tepeyac,5,6,0,0,#aa0009,1,16,8,7,0.1,14
6405,9302,Collarín Chevy,2,3,125.99,0,90250663,Collarín Chevy marca EGP,5,6,0,0,#aa0009,1,4,7,7,0.15,61
6406,4319,Guarda polvo palance velocidades Chevy (Vinil),8,3,59.99,0,245-V,Guarda polvo palance velocidades Chevy (Vinil),5,6,0,0,#aa0009,1,23,20,3,0.1,4
6407,2797,Junta motor chevy 1.6L,2,3,271.99,0,EG-GM-02,Junta motor chevy 1.6L marca Top Engine,5,6,0,0,#aa0009,1,46,30,3,0.75,27
6408,7502,Bieleta estandar Chevy,3,3,87.99,0,26030381SFT,Bieleta estandar Chevy marca Safety,5,6,0,0,#aa0009,1,35,5,5,0.55,2
6409,15122,Soporte motor estandar derecho Corsa,2,3,382.41,0,93302280,Soporte motor estandar derecho Corsa marca Safety,16,71,0,0,#aa0009,1,17,20,17,2.5,2
6410,5402,Manguera bomba de agua a toma de agua Corsar,2,3,49.99,0,521017,Manguera bomba de agua a toma de agua Corsar marca Tepeyac,17,72,0,0,#aa0009,1,32,10,4,0.2,14
6411,14576,Válvula relenti Nissan D21,5,1,642.59,0,237810F300,Válvula relenti Nissan D21 marca Euro España,30,40,0,0,#aa0009,1,6,9,15,0.3,6
6412,15132,Toma de agua inferior Nissan D21,2,1,64.99,0,9309,Toma de agua inferior Nissan D21 marca Quezada,30,40,0,0,#aa0009,1,9,9,9,0.15,15
6413,15147,Brack de defensa derecho Nissan D21,4,1,246,0,62214F4030,Brack de defensa derecho Nissan D21 marca TYC,30,40,0,0,#aa0009,1,26,20,15,0.65,67
6414,15148,Brack de defensa izquierdo Nissan D21,4,1,246,0,62215F4030,Brack de defensa izquierdo Nissan D21 marca TYC,30,40,0,0,#aa0009,1,26,20,15,0.65,67
6415,15152,Bisagra de cofre derecho Nissan D21,4,1,190.9,0,6540055G00,Bisagra de cofre derecho Nissan D21 marca TYC,30,40,0,0,#aa0009,1,28,12,6,0.35,67
6416,15153,Bisagra de cofre izquierdo Nissan D21,4,1,190.9,0,6540155G00,Bisagra de cofre izquierdo Nissan D21 marca TYC,30,40,0,0,#aa0009,1,28,12,6,0.35,67
6417,9843,Bomba gasolina Gol (Completa),5,1,1076.06,0,5U0919051,Bomba gasolina Gol (Completa) marca Bruck (Calidad Alemana),30,40,0,0,#aa0009,1,16,22,29,1.05,1
6418,1531,Brida carburador Golf A2,2,2,64.99,0,026 129 761 E,Brida carburador Golf A2 Genérica,52,57,0,0,#aa0009,1,14,9,2,0.15,4
6419,15095,Depósito anticongelante Golf A3 (Esfera),2,2,149.69,0,121407A,Depósito anticongelante Golf A3 (Esfera) marca Quezada,68,65,0,0,#aa0009,1,8,26,20,0.45,15
6420,9748,Rótula vástago grueso Golf A3,3,2,72,0,357 407 365SFT,Rótula vástago grueso Golf A3 marca Safety,68,65,0,0,#aa0009,1,9,7,9,0.35,2
6421,10440,Junta cabeza Golf A3 2.0L (Grafitada),2,2,164.99,0,CA-99,Junta cabeza Golf A3 2.0L (Grafitada) marca TF Victor,68,65,0,0,#aa0009,1,21,48,1,0.15,28
6422,15089,Bomba gasolina (Con flotador) Golf A3,5,2,902,0,EGNV0120,Bomba gasolina (Con flotador) Golf A3 marca Diforza,68,65,0,0,#aa0009,1,17,19,46,1.6,18
6423,7976,Tapón aceite Caribe,2,2,26,0,026 103 485 A,Tapón aceite Caribe marca Bruck (Calidad Alemana),47,22,0,0,#aa0009,1,7,7,4,0.1,1
6424,15159,Bulbo radiador Chevy,5,3,121.99,0,90242277,Bulbo radiador Chevy marca Bruck (Calidad Alemana),5,6,0,0,#aa0009,1,3,3,6,0.1,1
6425,15158,Switch intermitentes Chevy 94-03,5,3,88.99,0,90138045,Switch intermitentes Chevy 94-03 marca Bruck (Calidad Alemana),5,6,0,0,#aa0009,1,4,6,9,0.1,1
6426,8007,Tapón depósito anticongelante Chevy,2,3,24.99,0,93220885,Tapón depósito anticongelante Chevy marca Bruck (Calidad Alemana),5,6,0,0,#aa0009,1,8,4,9,0.1,1
6427,6617,Potenciómetro (Negro) Chevy,5,3,126.99,0,17106681,Potenciómetro (Negro) Chevy  marca Bruck (Calidad Alemana),5,6,0,0,#aa0009,1,5,3,8,0.1,1
6428,6617,Potenciómetro (Negro) Corsa 00-03,5,3,126.99,0,17106681,Potenciómetro (Negro) Corsa 00-03 marca Bruck (Calidad Alemana),16,71,0,0,#aa0009,1,5,3,8,0.1,1
6429,5433,Manguera superior agua radiador sin aire Golf A3,2,2,64.99,0,521018,Manguera superior agua radiador sin aire Golf A3 marca tepeyac,68,65,0,0,#aa0009,1,42,15,7,0.25,14
6430,4592,Guarda polvo palanca velocidades Golf A3 (Vinil),8,2,59.99,0,173-V   LAI,Guarda polvo palanca velocidades Golf A3 (Vinil) Genérico,68,65,0,0,#aa0009,1,23,20,3,0.1,4
6431,7976,Tapón aceite Golf A3,2,2,26,0,026 103 485 A,Tapón aceite Golf A3 marca Bruck (Calidad Alemana),68,65,0,0,#aa0009,1,7,7,4,0.1,1
6432,15135,Manguera pulpo (4 Salidas) Golf A4,2,2,166.48,0,1447DM,Manguera pulpo (4 Salidas) Golf A4 marca Quezada,69,66,0,0,#aa0009,1,44,20,10,0.15,15
6433,15096,Tapón depósito anticongelante  Golf A4,2,2,47,0,121321B,Tapón depósito anticongelante  Golf A4 marca Quezada,69,66,0,0,#aa0009,1,9,9,4,0.1,15
6434,14868,Polea loca Golf A4,2,2,173,0,06A-109-479C,Polea loca Golf A4 marca Top Engine,69,66,0,0,#aa0009,1,5,9,9,0.5,27
6435,14478,Engrane cigueñal (Cuña integrada) Golf A4,2,2,119,0,06A 105 263F,Engrane cigueñal (Cuña integrada) Golf A4 marca Safety,69,66,0,0,#aa0009,1,4,7,7,0.3,2
6436,14087,Bomba  de clutch (la de transmisión) Golf A4 99-05,2,2,423,0,1j0 721 261d,Bomba  de clutch (la de transmisión) Golf A4 99-05 marca Bruck,69,66,0,0,#aa0009,1,8,7,21,0.25,1
6437,13395,Cacahuate estabilizador Golf A4 03-07,3,2,87.99,0,1J0 411 315 HSFT,Cacahuate estabilizador Golf A4 03-07 marca Safety,69,66,0,0,#aa0009,1,7,7,16,0.2,2
6438,13311,Bomba aceite Golf A4 2.0L,2,2,545,0,06A-115-105 B,Bomba aceite Golf A4 2.0L marca Top Engine,69,66,0,0,#aa0009,1,18,12,16,1.15,27
6439,10440,Junta cabeza Golf A4 2.0L (Grafitada),2,2,164.99,0,CA-99,Junta cabeza Golf A4 2.0L (Grafitada) marca TF Victor,69,66,0,0,#aa0009,1,21,48,1,0.15,28
6440,7976,Tapón aceite Golf A4,2,2,26,0,026 103 485 A,Tapón aceite Golf A4 marca Bruck (Calidad Alemana),69,66,0,0,#aa0009,1,7,7,4,0.1,1
6441,6079,Motoventilador auxiliar Golf A4,2,2,604,0,1J0 959 455 B,Motoventilador auxiliar Golf A4 marca Bruck (Calidad Alemana),69,66,0,0,#aa0009,1,32,13,33,2.15,1
6442,6074,Motoventilador Golf A4 2.0L,2,2,832.34,0,1J0 959 455 F,Motoventilador Golf A4 2.0L marca Bruck (Calidad Alemana),69,66,0,0,#aa0009,1,16,38.5,39,3.5,1
6443,5680,Marcha estandar Golf A4,5,2,1498.99,0,02A 911 023 L,Marcha estandar Golf A4 marca Bruck (Calidad Alemana),69,66,0,0,#aa0009,1,17,10,24,3.4,1
6444,2606,Guarda polvo palanca de velocidades Golf A4 (Vinil),8,2,62,0,343-v,Guarda polvo palanca de velocidades Golf A4 (Vinil),69,66,0,0,#aa0009,1,,,,,4
6445,2294,Carter Golf A4 2.0L (Aluminio),2,2,609.99,0,038 103 601 NA,Carter Golf A4 2.0L (Aluminio) marca Bruck (Calidad Alemana),69,66,0,0,#aa0009,1,14,29,45,2.05,1
6446,13698,Cacahuate estabilizador delantero izquierdo i10,3,6,255,0,100060,Cacahuate estabilizador delantero izquierdo i10 marca Tebo (Calidad Premium),71,86,0,0,#aa0009,1,5,5,41,0.35,12
6447,13698,Cacahuate estabilizador delantero izquierdo i10,3,6,255,0,100060,Cacahuate estabilizador delantero izquierdo i10 marca Tebo (Calidad Premium),71,87,0,0,#aa0009,1,5,5,41,0.35,12
6448,13693,Bieleta dirección i10,3,6,298,0,501302,Bieleta dirección i10 marca Tebo (Calidad Premium),71,86,0,0,#aa0009,1,5,5,41,0.65,12
6449,13693,Bieleta dirección i10,3,6,298,0,501302,Bieleta dirección i10 marca Tebo (Calidad Premium),71,87,0,0,#aa0009,1,5,5,41,0.65,12
6450,14549,Buje horquilla (Chico) i10,3,6,110,0,300089,Buje horquilla (Chico) i10 marca Tebo (Calidad Premium),71,86,0,0,#aa0009,1,7,12,7,0.15,12
6451,14549,Buje horquilla (Chico) i10,3,6,110,0,300089,Buje horquilla (Chico) i10 marca Tebo (Calidad Premium),71,87,0,0,#aa0009,1,7,12,7,0.15,12
6452,14123,Buje de eje trasero Grand i10 15-19,3,6,288,0,300163,Buje de eje trasero Grand i10 15-19 marca Tebo (Calidad Premium),71,87,0,0,#aa0009,1,11,12,14,0.6,12
6453,3267,Distribuidor encendido electrónico Jetta A2,5,2,325.05,0,027 905 205 L,Distribuidor encendido electrónico Jetta A2 marca Herta,53,15,0,0,#aa0009,1,13,10,24,1,24
6454,6113,Motor limpiabrisas Jetta A2 87-92,5,2,425,0,191 955 113 A,Motor limpiabrisas Jetta A2 87-92 marca Voltmax,53,15,0,0,#aa0009,1,10,10,21,1.15,26
6455,13975,Switch de luces de botón Jetta A2,5,2,67.99,0,191 941 531h,Switch de luces de botón Jetta A2 marca Herta,53,15,0,0,#aa0009,1,9,9,4,0.1,24
6456,1708,Bujía Jetta A2 (1 electrodo),2,2,23,0,BPR6EY,Bujía Jetta A2 (1 electrodo) marca NGK,53,15,0,0,#aa0009,1,10,2,2,0.1,33
6457,5161,Gusano dirección estandar Jetta A2,3,2,44.99,0,191 419 831,Gusano dirección estandar Jetta A2 marca Bruck (Calidad Alemana),53,15,0,0,#aa0009,1,12,8,8,0.1,1
6458,15063,Kit distribución Jetta A2 (Polea y banda),2,2,516.01,0,530000110,Kit distribución Jetta A2 (Polea y banda) marca INA (Calidad Premium),53,15,0,0,#aa0009,1,17,10,27,0.6,74
6459,7802,Tambor trasero Jetta A2,7,2,397.99,0,171 501 615 B,Tambor trasero Jetta A2 marca FP,53,15,0,0,#aa0009,1,8,25,25,4.75,38
6460,15095,Depósito anticongelante Jetta A2 (Esfera),2,2,149.69,0,121407A,Depósito anticongelante Jetta A2 (Esfera) marca Quezada,53,15,0,0,#aa0009,1,8,26,20,0.45,15
6461,9748,Rótula de vástago grueso Jetta A2,3,2,72,0,357 407 365SFT,Rótula de vástago grueso Jetta A2 marca Safety,53,15,0,0,#aa0009,1,9,7,9,0.35,2
6462,3451,Engrane chicote velocidades estandar (Rojo) Jetta A2,2,2,29.99,0,171 957 821B,Engrane chicote velocidades estandar (Rojo) Jetta A2,53,15,0,0,#aa0009,1,6,2,2,0.1,4
6463,15142,Chicote clutch estandar Jetta A2,2,2,102.99,0,895-53,Chicote clutch estandar Jetta A2 marca USD,53,15,0,0,#aa0009,1,27,40,4,0.2,13
6464,15118,Switch encendido Jetta A2 (Sin seguro de volante),5,2,73.86,0,191-905-855,Switch encendido Jetta A2 (Sin seguro de volante) marca Kishio,53,15,0,0,#aa0009,1,10,5,5,0.15,58
6465,5402,Manguera bomba de agua a toma de agua Jetta A2,2,2,49.99,0,521017,Manguera bomba de agua a toma de agua Jetta A2 marca Tepeyac,53,15,0,0,#aa0009,1,32,10,4,0.2,14
6466,1531,Brida carburador Jetta A2,2,2,64.99,0,026 129 761 E,Brida carburador Jetta A2,53,15,0,0,#aa0009,1,14,9,2,0.15,4
6467,5402,Manguera bomba de agua a toma de agua Golf A2,2,2,49.99,0,521017,Manguera bomba de agua a toma de agua Golf A2 marca Tepeyac,52,57,0,0,#aa0009,1,32,10,4,0.2,14
6468,15118,Switch encendido Golf A2 (Sin seguro de volante),5,2,73.86,0,191-905-855,Switch encendido Golf A2 (Sin seguro de volante) marca Kishio,52,57,0,0,#aa0009,1,10,5,5,0.15,58
6469,15142,Chicote clutch estandar Golf A2,2,2,102.99,0,895-53,Chicote clutch estandar Golf A2 marca USD,52,57,0,0,#aa0009,1,27,40,4,0.2,13
6470,7802,Tambor trasero Golf A2,7,2,397.99,0,171 501 615 B,Tambor trasero Golf A2 marca FP,52,57,0,0,#aa0009,1,8,25,25,4.75,38
6471,15063,Kit distribución Golf A2 (Polea y banda),2,2,516.01,0,530000110,Kit distribución Golf A2 (Polea y banda) marca INA (Calidad Premium),52,57,0,0,#aa0009,1,17,10,27,0.6,74
6472,1708,Bujía Golf A2 (1 electrodo),2,2,23,0,BPR6EY,Bujía Golf A2 (1 electrodo) marca NGK,52,57,0,0,#aa0009,1,10,2,2,0.1,33
6473,13975,Switch de luces de botón Golf A2,5,2,67.99,0,191 941 531h,Switch de luces de botón Golf A2 marca Herta,52,57,0,0,#aa0009,1,9,9,4,0.1,24
6474,5161,Gusano dirección estandar Golf A2,3,2,44.99,0,191 419 831,Gusano dirección estandar Golf A2 marca Bruck (Calidad Alemana),52,57,0,0,#aa0009,1,12,8,8,0.1,1
6475,6113,Motor limpiabrisas Golf A2 87-92,5,2,425,0,191 955 113 A,Motor limpiabrisas Golf A2 87-92 marca Voltmax,52,57,0,0,#aa0009,1,10,10,21,1.15,26
6476,3267,Distribuidor encendido electrónico Golf A2,5,2,325.05,0,027 905 205 L,Distribuidor encendido electrónico Golf A2 marca Herta,52,57,0,0,#aa0009,1,13,10,24,1,24
6477,5353,Macheta con herraje Jetta A3,3,2,97.99,0,191 407 283,Macheta con herraje Jetta A3 marca 77,54,16,0,0,#aa0009,1,11,11,12,0.45,40
6478,5353,Macheta con herraje Golf A3,3,2,97.99,0,191 407 283,Macheta con herraje Golf A3 marca 77,68,65,0,0,#aa0009,1,11,11,12,0.45,40
6479,15047,Relay bomba gasolina #30,5,2,49.92,0,165 906 381,Relay bomba gasolina #30 marca M Series,54,16,0,0,#aa0009,1,4,4,7,0.1,23
6480,15047,Relay bomba gasolina #30,5,2,49.92,0,165 906 381,Relay bomba gasolina #30 marca M Series,68,65,0,0,#aa0009,1,4,4,7,0.1,23
6481,13148,Palanca direccionales con interruptor de emergencia Golf A3,5,2,226,0,1H0-953-513C,Palanca direccionales con interruptor de emergencia Golf A3 marca Voltmax,68,65,0,0,#aa0009,1,16,11,25,0.25,26
6482,13148,Palanca direccionales con interruptor de emergencia Jetta A3,5,2,226,0,1H0-953-513C,Palanca direccionales con interruptor de emergencia Jetta A3 marca Voltmax,54,16,0,0,#aa0009,1,16,11,25,0.25,26
6483,15057,Elevador manual delantero izquierdo Jetta A3,8,2,594.99,0,1H0-837-401B,Elevador manual delantero izquierdo Jetta A3 marca Nikko,54,16,0,0,#aa0009,1,55,40,10,1.65,32
6484,15057,Elevador manual delantero izquierdo Golf A3,8,2,594.99,0,1H0-837-401B,Elevador manual delantero izquierdo Golf A3 marca Nikko,68,65,0,0,#aa0009,1,55,40,10,1.65,32
6485,15069,Elevador manual delantero derecho Jetta A3,8,2,594.99,0,1H0-837-402B,Elevador manual delantero derecho Jetta A3 marca Nikko,54,15,0,0,#aa0009,1,55,40,10,1.65,32
6486,15069,Elevador manual delantero derecho Golf A3,8,2,594.99,0,1H0-837-402B,Elevador manual delantero derecho Golf A3 marca Nikko,68,65,0,0,#aa0009,1,55,40,10,1.65,32
6487,3347,Elevador manual trasero derecho Jetta A3,8,2,368.99,0,1H4 839 402B,Elevador manual trasero derecho Jetta A3 marca Nikko,54,16,0,0,#aa0009,1,50,30,10,1.2,32
6488,3347,Elevador manual trasero derecho Golf A3,8,2,368.99,0,1H4 839 402B,Elevador manual trasero derecho Golf A3 marca Nikko,68,65,0,0,#aa0009,1,60,30,10,1.2,32
6489,3348,Elevador manual trasero izquierdo Jetta A3,8,2,368.99,0,1H4 839 401E,Elevador manual trasero izquierdo Jetta A3 marca Nikko,68,65,0,0,#aa0009,1,50,30,10,1.2,32
6490,12075,Macheta con herraje Jetta A3,3,2,77.99,0,191 407 331-H,Macheta con herraje Jetta A3 marca Bruck,54,16,0,0,#aa0009,1,12,12,12,0.4,1
6491,12075,Macheta con herraje Golf A3,8,2,77.99,0,191 407 331-H,Macheta con herraje Golf A3 marca Bruck,68,65,0,0,#aa0009,1,12,12,12,0.4,1
6492,15063,Kit distribución (Polea y banda) Jetta A3 1.8L,2,2,516.01,0,530000110,Kit distribución (Polea y banda) Jetta A3 1.8L marca INA,54,16,0,0,#aa0009,1,17,10,27,0.6,74
6493,15063,Kit distribución (Polea y banda) Golf A3 1.8L,2,2,516.01,0,530000110,Kit distribución (Polea y banda) Golf A3 1.8L marca INA,68,65,0,0,#aa0009,1,17,10,27,0.6,74
6494,10097,Bomba Agua Pick up Z24 con Fan Clutch,2,1,869.53,0,7569-D694,Bomba Agua Nissan Pick up Z24 con Fan Clutch Marca Best Cooling con Empaque,77,96,0,0,#aa0009,1,14,8,14,1.8,53
6495,15030,Filtro Aire Pick up Z24,1,1,76.27,0,1503001SFT,Filtro Aire Pick up Z24 Marca Cartek,77,96,0,0,#aa0009,1,33,7,10,1.05,79
6496,15179,Rótula inferior derecha Nissan 720,3,1,203.66,0,40160-T3060-S,Rótula inferior derecha Nissan 720 marca Grob,29,42,0,0,#aa0009,1,12,10,15,1.35,3
6497,8688,Tapetes universal negro (Plástico),8,10,238.15,0,IAC00101,Tapetes universal negro (Plástico) juego de 4 piezas marca RacingTec,88,121,0,0,#aa0009,1,78,44,2,3.5,72
6498,13075,Tolva salpicadera derecha Atos 00-04,4,6,179.99,0,CTRK0101,Tolva salpicadera derecha Atos 00-04 marca Taiwan Technology,70,36,0,0,#aa0009,1,70,30,30,0.35,104
6499,13076,Tolva salpicadera izquierda Atos 00-04,4,6,179.99,0,CTRK0102,Tolva salpicadera izquierda Atos 00-04 marca Taiwan Technology,70,36,0,0,#aa0009,1,70,30,30,0.35,104
6500,14272,Cacahuate estabilizador Aveo 18-20,3,3,100,0,26201979SFT,Cacahuate estabilizador Aveo 18-20 marca Safety,15,38,0,0,#aa0009,1,30,13,4,0.1,2
6501,15155,Rótula Aveo 08-17,3,3,99.05,0,K-500034SFT,Rótula Aveo 08-17 marca Safety,15,38,0,0,#aa0009,1,15,10,5,0.5,2
6502,15156,Rótula Aveo 18-20,3,3,112.99,0,9065279SFT,Rótula Aveo 18-20 marca Safety,15,38,0,0,#aa0009,1,10,10,9,0.45,2
6503,11436,Manguera calefacción Aveo,2,3,75.05,0,95211454,Manguera calefacción Aveo marca Bruck,15,38,0,0,#aa0009,1,36,11,5,0.15,1
6504,14424,Rejilla facia con hoyo Aveo 12-16,4,3,169.99,0,CBNC9911,Rejilla facia con hoyo Aveo 12-16 marca Diforza,15,38,0,0,#aa0009,1,42,12,12,0.15,18
6505,7779,Switch puerta Nissan 720,5,1,19,0,25360-41L01,Switch puerta Nissan 720 marca Safety,29,42,0,0,#aa0009,1,5,5,3,0.1,2
6506,15238,Foco 2 polos pata dispareja (Estrobo blanco),8,10,256.99,0,1954175,Foco 2 polos pata dispareja (Estrobo blanco) marca Star,86,119,0,0,#aa0009,1,10,15,3,0.1,69
6507,12548,Faro cuadrado con lupa (6 leds con luz diurina),8,10,1690,0,FIC30045,Faro cuadrado con lupa (6 leds con luz diurina)  marca RacingTec,86,119,0,0,#aa0009,1,15,9,21,0.8,72
6508,15249,Faro redondo con lupa (10 leds con luz diurina),8,10,1063.99,0,FIC80033,Faro redondo con lupa (10 leds con luz diurina) marca RacingTec,86,119,0,0,#aa0009,1,18,18,13,0.75,72
6509,6907,Cremallera Atos 00-04,3,6,999,0,56510-02010SFT,Cremallera Atos 00-04 marca Safety,70,36,0,0,#aa0009,1,21,10,117,5,2
6510,5608,Manija puerta delantera interior derecha,8,6,38,0,050-713-71AA,Manija puerta delantera interior derecha genérica,70,36,0,0,#aa0009,1,13,17,2,0.1,4
6511,866,Banda alternador 4PK 767 Atos,2,6,52,0,25212-02500,Banda alternador 4PK 767 Atos marca Bruck,70,36,0,0,#aa0009,1,34,10,1,0.1,1
6512,866,Banda alternador 4PK 767 Atos marca,2,6,52,0,25212-02500,Banda alternador 4PK 767 Atos marca Bruck,70,37,0,0,#aa0009,1,34,10,1,0.1,1
6513,6853,Kit de clutch Atos,2,6,1260,0,618 308 400,Kit de clutch Atos  marca Luk,70,36,0,0,#aa0009,1,27,27,10,3.25,11
6514,6853,Kit de clutch Atos,2,6,1260,0,618 308 400,Kit de clutch Atos  marca Luk,70,37,0,0,#aa0009,1,27,27,10,3.25,11
6515,14272,Cacahuate estabilizador Aveo 18-20,3,3,100,0,26201979SFT,Cacahuate estabilizador Aveo 18-20 marca Safety,15,38,0,0,#aa0009,1,30,13,4,0.1,2
6516,3816,Manija Puerta Pick up 720 Interior Derecha/Izquierda,8,1,56,0,MINPU81,Manija Puerta Pick up 720 Interior Derecha/Izquierda Marca TYC,29,42,0,0,#aa0009,1,14,5,7,0.1,67
6517,15155,Rotula Aveo 08-17,3,3,99.05,0,K-500034SFT,Rotula Aveo 08-17 Marca Safety,15,38,0,0,#aa0009,1,15,10,5,0.5,2
6518,15156,Rotula Aveo 18-20,3,3,112.99,0,9065279SFT,Rotula Aveo 18-20 Marca Safety,15,38,0,0,#aa0009,1,10,10,9,0.45,2
6519,12975,Varilla DIreccion Pick up 720 Completa,3,1,235.07,0,48630-01W00,Varilla DIreccion Pick up 720 Completa Marca 77,29,42,0,0,#aa0009,1,8,8,48,1.25,40
6520,4862,Elevador Pick up 720 Derecho,8,1,166.59,0,8070101W00,Elevador Pick up 720 Derecho Marca TYC,29,42,0,0,#aa0009,1,51,21,7,1.15,67
6521,15253,Elevador Pick up 720 Izquierdo,8,1,166.59,0,80701-01W00,Elevador Pick up 720 Izquierdo Marca TYC,29,42,0,0,#aa0009,1,51,21,7,1.15,67
6522,11436,Manguera Calefaccion Aveo Bruck,2,3,75.05,0,95211454,Manguera Calefaccion Aveo Bruck Marca Best Cooling,15,38,0,0,#aa0009,1,36,11,5,0.15,53
6523,14424,Rejilla Facia Aveo 12-16 con Hoyo Derecha,4,3,169.99,0,CBNC9911,Rejilla Facia Aveo 12-16 con Hoyo Marca Diforza,15,38,0,0,#aa0009,1,42,12,12,0.15,18
6524,14425,Rejilla Facia Aveo 12-16 con Hoyo Izquierda,4,3,169.99,0,CBNC9912,Aveo 12-16 con Hoyo Izquierda Marca Diforza,15,38,0,0,#aa0009,1,42,12,12,0.15,18
6525,14297,Motoventilador Aveo c/a 08-18 Completo con Tolva,5,3,1107.99,0,96962096BC,Motoventilador Aveo c/a 08-18 Completo con Tolva Marca Best Cooling,15,38,0,0,#aa0009,1,13,74,47,3.55,53
6526,12036,Horuqilla Suspencion Aveo 06-18 Derecha,3,3,389.98,0,1503022SFT,Horuqilla Suspencion Aveo 06-18 Derecha Marca Safety,15,38,0,0,#aa0009,1,47,35,11,2.5,2
6527,3783,Horquilla Suspencion Aveo 06-18 Izquierda,3,3,389.98,0,1503023SFT,Horquilla Suspencion Aveo 06-18 Izquierda Marca Safety,15,38,0,0,#aa0009,1,27,35,11,2.5,2
